;time;distance;speed;kin_energy
197;3,152;0,06322539046933598;3,669529165466421;40,39633288862606
198;3,168;0,04961532021462726;3,3162897358294394;32,99333283590308
199;3,184;0,03681602911776337;3,304407659882451;32,757329948069454
200;3,2;0,026118767199085024;3,353567545021048;33,73924583705549
201;3,216;0,0160464949443796;3,0122585206084054;27,221104184933814
202;3,232;0,008318653737234168;2,4403787116516797;17,866344768848137
203;3,248;0,008133879763065104;1,8595940664775923;10,374270276236004
204;3,264;0,011977478866606281;1,4020234271675087;5,89700907097958
205;3,28;0,015280379576437223;1,0954614571836694;3,6001074125249053
206;3,296;0,018967603960437392;0,9361005182789734;2,6288525409664882
207;3,312;0,023243063481391605;0,9104245922281394;2,486618814401322
208;3,328;0,025886482959258866;0,9982816280752757;2,989698626857869
209;3,344;0,027912721114216017;1,1732286582268991;4,12939645345467
210;3,36;0,03013519537019795;1,3696689761477276;5,627979312664694
211;3,376;0,031824990180674056;1,5468788985947586;7,1785029807532
212;3,392;0,03786119385333748;1,748493311781368;9,171686584032528
213;3,408;0,03754370786163775;1,9143513823277993;10,994223645061068
214;3,424;0,039428035710646306;2,058860062946145;12,716714276383811
215;3,44;0,039097442371592545;2,1768150576991236;14,215571386276917
216;3,456;0,0379848654071592;2,266744917457545;15,414397562458838
217;3,472;0,03407477072556762;2,301919697416203;15,896502880058108
218;3,488;0,028966359798911573;2,2763962118647525;15,545939140176586
219;3,504;0,02321658889673501;2,145640810466516;13,811323462618223
220;3,52;0,02015341162185699;1,9903703083256163;11,884721892792626
221;3,536;0,021652251615016858;1,8316579503289252;10,064912541009479
222;3,552;0,026999814814179745;1,723643418566311;8,912839903100878
223;3,568;0,03401102762340474;1,6881627240685033;8,54968014880317
224;3,584;0,04005171656745814;1,7415283119425256;9,098762583892148
225;3,6;0,04322591815103526;1,8688457972293444;10,477753841465352
226;3,616;0,0413457373860958;2,0307131944557795;12,37138823441039
227;3,632;0,034663237009835056;2,160265206848441;14,000237291759813
228;3,648;0,024777610861420864;2,188170200119905;14,364266474078356
229;3,664;0,026792909509793815;2,186322831330745;14,340022568394254
230;3,68;0,023688182707839785;2,094154573156058;13,156450128811292
231;3,696;0,034159186172975496;2,041542694633892;12,503689722039038
232;3,712;0,04223209679852517;2,032669289700766;12,395233323877848
233;3,728;0,04668543670139543;2,0803451764445127;12,983508159467851
234;3,744;0,05179237395601789;2,233283899178288;14,96267092298693
235;3,76;0,0;2,0120552307727446;12,14509875503989
236;3,776;0,04255784299045241;2,152813565421482;13,903818742388262
